donor,path,symbol,line,snippet,sha256,semantic_record_ids
aether_whiteaesther,quiche/quiche/src/crypto/mod.rs,expected_server_hdr_key,616,let expected_server_hdr_key = [,27c370aaff560ffb6941d708ef4dea614c2b20aca1d7a8eaa6670bce6c43bedf,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/crypto/mod.rs,derive_chacha20_secrets,624,fn derive_chacha20_secrets() {,27c370aaff560ffb6941d708ef4dea614c2b20aca1d7a8eaa6670bce6c43bedf,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/crypto/mod.rs,secret,625,let secret = [,27c370aaff560ffb6941d708ef4dea614c2b20aca1d7a8eaa6670bce6c43bedf,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/crypto/mod.rs,aead,631,let aead = Algorithm::ChaCha20_Poly1305;,27c370aaff560ffb6941d708ef4dea614c2b20aca1d7a8eaa6670bce6c43bedf,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/crypto/mod.rs,expected_pkt_key,638,let expected_pkt_key = [,27c370aaff560ffb6941d708ef4dea614c2b20aca1d7a8eaa6670bce6c43bedf,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/crypto/mod.rs,expected_pkt_iv,646,let expected_pkt_iv = [,27c370aaff560ffb6941d708ef4dea614c2b20aca1d7a8eaa6670bce6c43bedf,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/crypto/mod.rs,expected_hdr_key,653,let expected_hdr_key = [,27c370aaff560ffb6941d708ef4dea614c2b20aca1d7a8eaa6670bce6c43bedf,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/crypto/mod.rs,next_secret,660,"let next_secret = derive_next_secret(aead, &secret).unwrap();",27c370aaff560ffb6941d708ef4dea614c2b20aca1d7a8eaa6670bce6c43bedf,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/crypto/mod.rs,expected_secret,661,let expected_secret = [,27c370aaff560ffb6941d708ef4dea614c2b20aca1d7a8eaa6670bce6c43bedf,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,new,42,pub fn new(queue_max_len: usize) -> Self {,b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,push,50,"pub fn push(&mut self, data: F::DgramBuf) -> Result<()> {",b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,peek_front_len,61,pub fn peek_front_len(&self) -> Option<usize> {,b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,peek_front_bytes,65,"pub fn peek_front_bytes(&self, buf: &mut [u8], len: usize) -> Result<usize> {",b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,len,68,"let len = std::cmp::min(len, d.as_ref().len());",b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,pop,81,pub fn pop(&mut self) -> Option<F::DgramBuf> {,b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,has_pending,91,pub fn has_pending(&self) -> bool {,b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,purge,95,"pub fn purge<FN: Fn(&[u8]) -> bool>(&mut self, f: FN) {",b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,is_full,103,pub fn is_full(&self) -> bool {,b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,is_empty,107,pub fn is_empty(&self) -> bool {,b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,len,111,pub fn len(&self) -> usize {,b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/dgram.rs,byte_size,115,pub fn byte_size(&self) -> usize {,b2b3f5378a6231ad6f92d87ba5ff2da2d36da36c60d77c3a44ea3a10be567ab6,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/error.rs,fmt,235,"fn fmt(&self, f: &mut std::fmt::Formatter) -> std::fmt::Result {",414812b6415d2fe06b90c2193c52807f8e2858d69acb3761dfc021ac8795bff2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/error.rs,source,241,fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {,414812b6415d2fe06b90c2193c52807f8e2858d69acb3761dfc021ac8795bff2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/error.rs,from,247,fn from(_err: octets::BufferTooShortError) -> Self {,414812b6415d2fe06b90c2193c52807f8e2858d69acb3761dfc021ac8795bff2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,enabled,114,"fn enabled(&self, _metadata: &log::Metadata) -> bool {",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,log,118,"fn log(&self, record: &log::Record) {",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,line,119,"let line = format!(""{}: {}\0"", record.target(), record.args());",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,flush,123,fn flush(&self) {},319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,argp,130,let argp = atomic::AtomicPtr::new(argp);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,logger,131,"let logger = Box::new(Logger { cb, argp });",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,path,155,let path = unsafe { ffi::CStr::from_ptr(path).to_str().unwrap() };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,path,168,let path = unsafe { ffi::CStr::from_ptr(path).to_str().unwrap() };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,path,181,let path = unsafe { ffi::CStr::from_ptr(path).to_str().unwrap() };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,path,194,let path = unsafe { ffi::CStr::from_ptr(path).to_str().unwrap() };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,protos,241,"let protos = unsafe { slice::from_raw_parts(protos, protos_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,name,336,let name = unsafe { ffi::CStr::from_ptr(name).to_str().unwrap() };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,reset_token,427,"let reset_token = unsafe { slice::from_raw_parts(v, 16) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,reset_token,428,let reset_token = match reset_token.try_into() {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,reset_token,432,let reset_token = u128::from_be_bytes(reset_token);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,key,447,"let key = unsafe { slice::from_raw_parts(key, key_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,buf,469,"let buf = unsafe { slice::from_raw_parts_mut(buf, buf_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,hdr,470,"let hdr = match Header::from_slice(buf, dcil) {",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,492,"let scid = slice::from_raw_parts_mut(scid, *scid_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,493,let scid = &mut scid[..hdr.scid.len()];,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,dcid,502,"let dcid = slice::from_raw_parts_mut(dcid, *dcid_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,dcid,503,let dcid = &mut dcid[..hdr.dcid.len()];,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,token,514,"let token = slice::from_raw_parts_mut(token, *token_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,token,515,let token = &mut token[..tok.len()];,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,534,"let scid = unsafe { slice::from_raw_parts(scid, scid_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,535,let scid = ConnectionId::from_ref(scid);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,odcid,537,let odcid = if !odcid.is_null() && odcid_len > 0 {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,local,545,"let local = std_addr_from_c(local, local_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,peer,546,"let peer = std_addr_from_c(peer, peer_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,server_name,561,let server_name = if server_name.is_null() {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,567,"let scid = unsafe { slice::from_raw_parts(scid, scid_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,568,let scid = ConnectionId::from_ref(scid);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,local,570,"let local = std_addr_from_c(local, local_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,peer,571,"let peer = std_addr_from_c(peer, peer_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,585,"let scid = unsafe { slice::from_raw_parts(scid, scid_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,586,let scid = ConnectionId::from_ref(scid);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,dcid,588,"let dcid = unsafe { slice::from_raw_parts(dcid, dcid_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,dcid,589,let dcid = ConnectionId::from_ref(dcid);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,out,591,"let out = unsafe { slice::from_raw_parts_mut(out, out_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,611,"let scid = unsafe { slice::from_raw_parts(scid, scid_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,612,let scid = ConnectionId::from_ref(scid);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,dcid,614,"let dcid = unsafe { slice::from_raw_parts(dcid, dcid_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,dcid,615,let dcid = ConnectionId::from_ref(dcid);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,new_scid,617,"let new_scid = unsafe { slice::from_raw_parts(new_scid, new_scid_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,new_scid,618,let new_scid = ConnectionId::from_ref(new_scid);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,token,620,"let token = unsafe { slice::from_raw_parts(token, token_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,out,621,"let out = unsafe { slice::from_raw_parts_mut(out, out_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,638,"let scid = unsafe { slice::from_raw_parts(scid, scid_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,639,let scid = ConnectionId::from_ref(scid);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,dcid,641,let dcid = if !dcid.is_null() && dcid_len > 0 {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,local,649,"let local = std_addr_from_c(local, local_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,peer,650,"let peer = std_addr_from_c(peer, peer_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,tls,652,let tls = unsafe { tls::Handshake::from_ptr(ssl) };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,690,"let scid = unsafe { slice::from_raw_parts(scid, scid_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,scid,691,let scid = ConnectionId::from_ref(scid);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,odcid,693,let odcid = if !odcid.is_null() && odcid_len > 0 {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,retry_cids,701,let retry_cids = odcid.as_ref().map(|odcid| RetryConnectionIds {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,local,706,"let local = std_addr_from_c(local, local_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,peer,707,"let peer = std_addr_from_c(peer, peer_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,tls,709,let tls = unsafe { tls::Handshake::from_ptr(ssl) };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,filename,724,let filename = unsafe { ffi::CStr::from_ptr(path).to_str().unwrap() };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,file,726,let file = std::fs::OpenOptions::new(),319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,writer,731,let writer = match file {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,f,745,let f = unsafe { std::fs::File::from_raw_fd(fd) };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,writer,746,let writer = std::io::BufWriter::new(f);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,filename,757,let filename = unsafe { ffi::CStr::from_ptr(path).to_str().unwrap() };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,file,759,let file = std::fs::OpenOptions::new(),319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,writer,764,let writer = match file {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,title,770,let title = unsafe { ffi::CStr::from_ptr(log_title).to_str().unwrap() };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,description,771,let description = unsafe { ffi::CStr::from_ptr(log_desc).to_str().unwrap() };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,f,788,let f = unsafe { std::fs::File::from_raw_fd(fd) };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,writer,789,let writer = std::io::BufWriter::new(f);,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,title,791,let title = unsafe { ffi::CStr::from_ptr(log_title).to_str().unwrap() };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,description,792,let description = unsafe { ffi::CStr::from_ptr(log_desc).to_str().unwrap() };,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,buf,805,"let buf = unsafe { slice::from_raw_parts(buf, buf_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,from,834,fn from(info: &RecvInfo) -> crate::RecvInfo {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,buf,850,"let buf = unsafe { slice::from_raw_parts_mut(buf, buf_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,out,877,"let out = unsafe { slice::from_raw_parts_mut(out, out_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,from,903,"let from = optional_std_addr_from_c(from, from_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,to,904,"let to = optional_std_addr_from_c(to, to_len);",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,out,905,"let out = unsafe { slice::from_raw_parts_mut(out, out_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,out,930,"let out = unsafe { slice::from_raw_parts_mut(out, out_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,buf,959,let buf = if buf.is_null() {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,reason,1077,let reason = if reason.is_null() {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,trace_id,1118,let trace_id = conn.trace_id();,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,vec,1135,let vec = conn.source_ids().cloned().collect();,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,id,1147,let id = conn_id.as_ref();,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,conn_id,1168,let conn_id = conn.source_id();,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,id,1169,let id = conn_id.as_ref();,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,conn_id,1178,let conn_id = conn.destination_id();,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,id,1179,let id = conn_id.as_ref();,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,proto,1189,let proto = conn.application_proto();,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,stats,1372,let stats = conn.stats();,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,tps,1408,let tps = match conn.peer_transport_params() {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,stats,1470,let stats = match conn.path_stats().nth(idx) {,319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
aether_whiteaesther,quiche/quiche/src/ffi.rs,buf,1560,"let buf = unsafe { slice::from_raw_parts(buf, buf_len) };",319922fdcba59ad8dbaf0390fa033d5628b542bf865d9aed1cb5d49077bf7ba2,PR223-R09;PR223-S010
