wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
post-refactor-20c,PR137-M0264,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/core/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/core/src/client_events.rs,b23f3fa55c067d43262d07be267a317b708e32f41c76b3f670cfe0ee9b406627,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0265,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/core/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/core/src/ring/topology_registry.rs,82f4421c978d2f8fa2e40856aaa70d4e47842b75662d593a55c2497d540427f8,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0266,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/core/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/core/src/transport/received_packet_tracker.rs,e1efd03bb53b62bf213cf9ecbacaeee05b16849288e940c751df437336987c54,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0267,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/fdev/resources,bounded recursive surface group,evidence/accountability,context/accountability group,crates/fdev/resources/website_contract.wasm,58025bc15f31e18b982f07efaf8b103badebbc8201c74bf08514ae17e24dbcc6,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0268,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/fdev/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/fdev/src/build.rs,9dd54771658e41eea02e448eeed890d24fcb48ea0d857fb76ddb4847738b8864,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0269,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/freenet-macros/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/freenet-macros/src/codegen.rs,815804f4fb0f872bc64658ad783e6353063d7d39fefc5eb1178087b327b340cc,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0270,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/release-agent/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/release-agent/src/announcer.rs,4c0c506b8e9bbc94e05f450e7185ed78588215bbaf2110cc8ba67dde57a55560,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0271,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/replay-harness/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/replay-harness/src/controllers.rs,277fa1af5fc05ea73d029a7da90b5f25c7804f3ccdf71b6f794931abefb2cb35,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0272,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/topology-sim/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/topology-sim/src/main.rs,9290a740c49fa8be2f80e5a3268ad1a493cef39e7ede8dfd4f701310b5aa581d,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0273,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/website-contract/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/website-contract/src/lib.rs,7d628f0a6436d8d85a935a98db18dec4f0135f04aaba7df0ba0395787bc5c852,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0274,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: docker/freenet-gateway,bounded recursive surface group,evidence/accountability,context/accountability group,docker/freenet-gateway/freenet-gateway-startup.sh,b69e408b1b87145f88199721e26aca9aa5c76501cf859e9a75da42d4174685a5,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0275,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: docker/freenet-node,bounded recursive surface group,evidence/accountability,context/accountability group,docker/freenet-node/freenet-node-startup.sh,d5bb7ae6abe13221be8e9c94bf06c6c015d5f376f137da5522ef539f84c502e7,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0276,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: docker/test-runner,bounded recursive surface group,evidence/accountability,context/accountability group,docker/test-runner/entrypoint.sh,1f1db7bd42cafb6adab9d617b1958d831ff111eae5391ac3a6d91e419d7cc20e,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0277,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: schemas/flatbuffers,bounded recursive surface group,evidence/accountability,context/accountability group,schemas/flatbuffers/network_events.fbs,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0278,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract,ddd860f2fa4d4c378f9649c5bffc08cee9102d7c1f6f74111e6c823d25add952,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0279,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/core/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/core/src/bin/commands/assets/freenet.ico,1af7becb0a9cfe8d23cb7b0f8bfd2eb077698dc7cfdd19eeaab2055efc6b4d33,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains media.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0280,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: .github,bounded recursive surface group,evidence/accountability,context/accountability group,.github/FUNDING.yml,f94c718e1cc3ec115645d4b76d61320451a915810da319a0ded425565b2272d2,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains repository-administration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0281,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: .github/actions/river-dev-notify,bounded recursive surface group,evidence/accountability,context/accountability group,.github/actions/river-dev-notify/action.yml,52f83020c000c2ca9b8e370a0db68ce4eb4a7fce69c63c0a723f0f55d3584348,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains repository-administration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0282,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: .github/scripts,bounded recursive surface group,evidence/accountability,context/accountability group,.github/scripts/.gitignore,32dae3052f331ee34d628ef535709b301259a45df7c7522c4d35dcf49873f00b,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains repository-administration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0283,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: .github/workflows,bounded recursive surface group,evidence/accountability,context/accountability group,.github/workflows/audit.yml.disabled,71da9f1e548aa90006deece1523d6c2ccd2020b06e5110d8bfacc633417c4524,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains repository-administration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0284,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/core/scripts,bounded recursive surface group,evidence/accountability,context/accountability group,crates/core/scripts/macos-bundle-updater.sh,c7366dea0b0f694032840bee14a481e0209e253133d784f76387cd896b3ad89b,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains script.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0285,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/core/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/core/src/bin/commands/assets/freenet_16x16.rgba,041d1fc9680dad729c8c1aaa25577481a74af5373d71ee2c8c7a1605930a73ca,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains script.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0286,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: scripts,bounded recursive surface group,evidence/accountability,context/accountability group,scripts/FREENET-GW-SETUP-GUIDE.md,b046320cd351daf5f6564be9db333a7556b6a4340734ddc3f1749cffd489a2ac,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains script.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0287,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: scripts/release-agent,bounded recursive surface group,evidence/accountability,context/accountability group,scripts/release-agent/Caddyfile.snippet,f176a2a0f3eb8967c663442d12d062d336825ee1a6ced5bb3840afd1294ffdf0,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains script.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0288,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: scripts/systemd,bounded recursive surface group,evidence/accountability,context/accountability group,scripts/systemd/freenet-auto-update.service,cc46027462b96f2b2cd8b552538a343cae6b44019f560e681d6e496fe11e46f3,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains script.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0289,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: apps/freenet-ping/app,bounded recursive surface group,evidence/accountability,context/accountability group,apps/freenet-ping/app/tests/README.md,1f0a1388dc232c3a459580cf01aa574b0afda5f0341df6f6d8d8135fac922f49,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0290,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/core/src,bounded recursive surface group,evidence/accountability,context/accountability group,crates/core/src/wasm_runtime/tests/cache.rs,2baa6e8ee9a14fbedc67779b15f5f74fcd0581764ddf93c6d9e4d412fcc104e9,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0291,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/core/tests,bounded recursive surface group,evidence/accountability,context/accountability group,crates/core/tests/binstall_metadata.rs,1970d3d1aa5bb56bcc896aa81f6825fe94e1eebc5f5f18e0c3d7a6f879107b36,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0292,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/fdev/tests,bounded recursive surface group,evidence/accountability,context/accountability group,crates/fdev/tests/binstall_metadata.rs,54eb4bb24755a22ad89b05f498918919c4d0ad6470b3580e9184a7eb9da6cd07,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0293,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/release-agent/tests,bounded recursive surface group,evidence/accountability,context/accountability group,crates/release-agent/tests/update_handler.rs,1bff6e5ff37e978e8e9e6f03814c8eb9936943edac4aae016b88209cfe0d6907,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0294,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: crates/replay-harness/tests,bounded recursive surface group,evidence/accountability,context/accountability group,crates/replay-harness/tests/scenarios_pin.rs,05b04ae46ef837e15a31a4ee199689e1c6e834941398480d41bed3e1f395b442,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0295,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests,bounded recursive surface group,evidence/accountability,context/accountability group,tests/.gitignore,16120bd6e3862fda05fea6d38d50bc170b0549a18997d631a44674e88011c4e3,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0296,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-app-1,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-app-1/Cargo.lock,279d251166406065b9f0119513f66b1d8bcb8a44207d9f15894c8a34a9263cf4,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0297,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-app-1/container,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-app-1/container/Cargo.toml,504306f8c1e38ec08429dc485502030e807cb537d7b7f81b05f80324c6642713,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0298,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-app-1/deps,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-app-1/deps/Cargo.toml,b20024cb30dd808b16711cce076efec20f96a4d02afe2cc7a6d60097268b9f34,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0299,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-app-1/src,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-app-1/src/index.ts,09be853391391fd830753edb826431b4e4b303f617789f6a5ffdaa81e380aef8,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0300,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-1,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-1/Cargo.lock,48922628c9e7ae54d6771d46a76cdce32d8b9393eb308f59e7bad39930d5ee99,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0301,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-1/src,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-1/src/lib.rs,a215b157d9cd7f043b959a622f2013be55e68892f840db092e47448ab3f56ffb,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0302,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-2,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-2/Cargo.lock,a1813360c5393ee5a3fc657a024f03f02402ff05fbf8956338fc857e86bf0827,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0303,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-2/src,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-2/src/lib.rs,61085ac46d3b89e0dfba98fa9194d7b33c680a84f33b6fa8fe6f9d31a56b89a0,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
